canonical_label,frequency,cluster_id,category_name
Aluminum Industry,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
cutler and sharpener,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
cement,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Building Materials,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
calcium carbide,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
building materials,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
furniture manufacturing,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
plumber and tinsmith,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Coverings and coatings,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Metal workshops,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Materials,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
metalworker,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Plywood,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Mining companies,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Construction and timber trade,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
masonry,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
Sawmills,2,3,"Construction, carpentry, chemicals, fuel & raw materials"
furniture storage,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
metal foundry,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
welding materials,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
mechanical foundry,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
woodwork and trade,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
wood products,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
wood processing,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
wood for cellulose,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
mining research,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
fabric representatives,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
woodworking factory,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
railway construction,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
metal goods,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
flooring and wall coverings,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
flooring and coverings,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
metalworking shop,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
lime and brickworks,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
stucco,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
iron and metals,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
timber and poles,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
solid fuels,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
used metals,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
steel,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
lumber,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Gravel Factory,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Firewood and Charcoal,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Firewood and coal,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Flooring and Coatings,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Frame,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Furnishings,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Furniture Manufacturer,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Marble processing,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Mechanical Foundry,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Metallurgical Industry,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Metalworker,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Metalworking,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Lime and Bricks,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Blacksmith and Mechanic,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Brick Industry,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Brick and Tile,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Brickworks,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Building Construction,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Cabinet makers,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Cement Pipes,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Chemicals and Materials,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Civil and Industrial Construction,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Aluminum,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Coal and Firewood Trade,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Coal and Wood Wholesale,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Coal and wood wholesale,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Coal or Firewood,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Coal representative,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Concrete Products,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Construction Supplies,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Construction Warehouse,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Construction and contracts,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Construction contractor,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Mill,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Wooden Packaging,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Wrought Iron,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
aluminum,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Milling,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
construction secretary,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
drying facilities,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
coal and timber,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
carpenter and builder,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Timber and Packaging,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Timber,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Plastic Materials,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Processed Metals,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Mining and agriculture,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Mining research,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Nickel Plating,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Paints and Coatings,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Steel Materials,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Steel Pipes,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Store Furnishings,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Technical Materials,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Shipbuilding Industry,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Railway Materials,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Resin Materials,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Road Paving,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Scrap metal,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
wrought iron,1,3,"Construction, carpentry, chemicals, fuel & raw materials"
Painter,61,4,"Decorative arts, antiques & artisan crafts"
artistic objects,40,4,"Decorative arts, antiques & artisan crafts"
Watchmaking,35,4,"Decorative arts, antiques & artisan crafts"
Decorators and painters,29,4,"Decorative arts, antiques & artisan crafts"
Antiques and fine arts,24,4,"Decorative arts, antiques & artisan crafts"
Decorator and painter,18,4,"Decorative arts, antiques & artisan crafts"
Paints and colors,16,4,"Decorative arts, antiques & artisan crafts"
art objects,15,4,"Decorative arts, antiques & artisan crafts"
art reproductions,14,4,"Decorative arts, antiques & artisan crafts"
Venetian specialists,13,4,"Decorative arts, antiques & artisan crafts"
Glass,12,4,"Decorative arts, antiques & artisan crafts"
Jewelry,12,4,"Decorative arts, antiques & artisan crafts"
Marble,11,4,"Decorative arts, antiques & artisan crafts"
Glassware,11,4,"Decorative arts, antiques & artisan crafts"
watchmaking,10,4,"Decorative arts, antiques & artisan crafts"
art teacher,10,4,"Decorative arts, antiques & artisan crafts"
Artistic glass,10,4,"Decorative arts, antiques & artisan crafts"
glass,9,4,"Decorative arts, antiques & artisan crafts"
jewelry,8,4,"Decorative arts, antiques & artisan crafts"
artistic furniture,7,4,"Decorative arts, antiques & artisan crafts"
engravers and chiselers,6,4,"Decorative arts, antiques & artisan crafts"
beads and pearls,6,4,"Decorative arts, antiques & artisan crafts"
antiques,5,4,"Decorative arts, antiques & artisan crafts"
antiques and fine arts,5,4,"Decorative arts, antiques & artisan crafts"
Mosaics,5,4,"Decorative arts, antiques & artisan crafts"
glassworks,5,4,"Decorative arts, antiques & artisan crafts"
Ceramics,5,4,"Decorative arts, antiques & artisan crafts"
Silverware,5,4,"Decorative arts, antiques & artisan crafts"
Art objects,5,4,"Decorative arts, antiques & artisan crafts"
paint and varnish,4,4,"Decorative arts, antiques & artisan crafts"
silver plating,3,4,"Decorative arts, antiques & artisan crafts"
marble,3,4,"Decorative arts, antiques & artisan crafts"
Painting services,3,4,"Decorative arts, antiques & artisan crafts"
Painter decorator,3,4,"Decorative arts, antiques & artisan crafts"
Glass flowers,3,4,"Decorative arts, antiques & artisan crafts"
candle making,3,4,"Decorative arts, antiques & artisan crafts"
Artificial stone,3,4,"Decorative arts, antiques & artisan crafts"
Artificial flowers,3,4,"Decorative arts, antiques & artisan crafts"
Stained glass,3,4,"Decorative arts, antiques & artisan crafts"
Enamels,3,4,"Decorative arts, antiques & artisan crafts"
paints and varnishes,3,4,"Decorative arts, antiques & artisan crafts"
sculptor,3,4,"Decorative arts, antiques & artisan crafts"
Glassworks,3,4,"Decorative arts, antiques & artisan crafts"
Venetian mirrors,2,4,"Decorative arts, antiques & artisan crafts"
Watercolors and photography,2,4,"Decorative arts, antiques & artisan crafts"
Window frames,2,4,"Decorative arts, antiques & artisan crafts"
Lead objects,2,4,"Decorative arts, antiques & artisan crafts"
Underwater paints,2,4,"Decorative arts, antiques & artisan crafts"
ceramics and porcelain,2,4,"Decorative arts, antiques & artisan crafts"
Artistic gift items,2,4,"Decorative arts, antiques & artisan crafts"
artistic glass,2,4,"Decorative arts, antiques & artisan crafts"
"goldsmithing, jewelry",2,4,"Decorative arts, antiques & artisan crafts"
pottery,2,4,"Decorative arts, antiques & artisan crafts"
Neutral glass,2,4,"Decorative arts, antiques & artisan crafts"
luxury gift items,2,4,"Decorative arts, antiques & artisan crafts"
Murano glass,2,4,"Decorative arts, antiques & artisan crafts"
Glassblowing,2,4,"Decorative arts, antiques & artisan crafts"
silverware and gilding,1,4,"Decorative arts, antiques & artisan crafts"
precious objects,1,4,"Decorative arts, antiques & artisan crafts"
fine arts,1,4,"Decorative arts, antiques & artisan crafts"
engraver,1,4,"Decorative arts, antiques & artisan crafts"
mosaic artist,1,4,"Decorative arts, antiques & artisan crafts"
glass beads,1,4,"Decorative arts, antiques & artisan crafts"
painter decorator,1,4,"Decorative arts, antiques & artisan crafts"
paintings,1,4,"Decorative arts, antiques & artisan crafts"
glass products,1,4,"Decorative arts, antiques & artisan crafts"
glassware,1,4,"Decorative arts, antiques & artisan crafts"
glassware representative,1,4,"Decorative arts, antiques & artisan crafts"
glassware representatives,1,4,"Decorative arts, antiques & artisan crafts"
glassworking,1,4,"Decorative arts, antiques & artisan crafts"
marine tombstones,1,4,"Decorative arts, antiques & artisan crafts"
marine paints,1,4,"Decorative arts, antiques & artisan crafts"
goldsmith,1,4,"Decorative arts, antiques & artisan crafts"
glass manufacturing,1,4,"Decorative arts, antiques & artisan crafts"
glass and chandeliers,1,4,"Decorative arts, antiques & artisan crafts"
glass and mirror trade,1,4,"Decorative arts, antiques & artisan crafts"
ship painting and varnishing,1,4,"Decorative arts, antiques & artisan crafts"
stained glass,1,4,"Decorative arts, antiques & artisan crafts"
Gilding,1,4,"Decorative arts, antiques & artisan crafts"
Glass Factory,1,4,"Decorative arts, antiques & artisan crafts"
Glass Production,1,4,"Decorative arts, antiques & artisan crafts"
Glass and Chandeliers,1,4,"Decorative arts, antiques & artisan crafts"
Glass and chandelier beads,1,4,"Decorative arts, antiques & artisan crafts"
Glass manufacturing,1,4,"Decorative arts, antiques & artisan crafts"
Glass products,1,4,"Decorative arts, antiques & artisan crafts"
Glassmaking,1,4,"Decorative arts, antiques & artisan crafts"
Goldsmith,1,4,"Decorative arts, antiques & artisan crafts"
Gift Items,1,4,"Decorative arts, antiques & artisan crafts"
Engraving,1,4,"Decorative arts, antiques & artisan crafts"
Fine Arts,1,4,"Decorative arts, antiques & artisan crafts"
Fine Arts Academy,1,4,"Decorative arts, antiques & artisan crafts"
Frame Workshop,1,4,"Decorative arts, antiques & artisan crafts"
Imitation Jewelry,1,4,"Decorative arts, antiques & artisan crafts"
Metalwork,1,4,"Decorative arts, antiques & artisan crafts"
Industrial painting,1,4,"Decorative arts, antiques & artisan crafts"
Jewelry Production,1,4,"Decorative arts, antiques & artisan crafts"
Bronze Works,1,4,"Decorative arts, antiques & artisan crafts"
Art Restoration,1,4,"Decorative arts, antiques & artisan crafts"
Antiques,1,4,"Decorative arts, antiques & artisan crafts"
Antiques and Books,1,4,"Decorative arts, antiques & artisan crafts"
Art Portraits,1,4,"Decorative arts, antiques & artisan crafts"
Art Supplies,1,4,"Decorative arts, antiques & artisan crafts"
Art portraits,1,4,"Decorative arts, antiques & artisan crafts"
Artificial Flowers,1,4,"Decorative arts, antiques & artisan crafts"
Artistic Furniture,1,4,"Decorative arts, antiques & artisan crafts"
Artistic Glass,1,4,"Decorative arts, antiques & artisan crafts"
Artistic Glassworks,1,4,"Decorative arts, antiques & artisan crafts"
Artistic Objects,1,4,"Decorative arts, antiques & artisan crafts"
Artistic Portraits,1,4,"Decorative arts, antiques & artisan crafts"
Artistic ceramics,1,4,"Decorative arts, antiques & artisan crafts"
Dental prosthetics,1,4,"Decorative arts, antiques & artisan crafts"
Decorators,1,4,"Decorative arts, antiques & artisan crafts"
Costume Jewelry,1,4,"Decorative arts, antiques & artisan crafts"
antique and art office,1,4,"Decorative arts, antiques & artisan crafts"
art gallery,1,4,"Decorative arts, antiques & artisan crafts"
art reproduction,1,4,"Decorative arts, antiques & artisan crafts"
artistic,1,4,"Decorative arts, antiques & artisan crafts"
artistic craftsmanship,1,4,"Decorative arts, antiques & artisan crafts"
artistic mills and carpets,1,4,"Decorative arts, antiques & artisan crafts"
artistic portraits,1,4,"Decorative arts, antiques & artisan crafts"
Vehicle Gems,1,4,"Decorative arts, antiques & artisan crafts"
Venetian Art,1,4,"Decorative arts, antiques & artisan crafts"
costume jewelry,1,4,"Decorative arts, antiques & artisan crafts"
decorative painters,1,4,"Decorative arts, antiques & artisan crafts"
decorator and painter,1,4,"Decorative arts, antiques & artisan crafts"
bronze,1,4,"Decorative arts, antiques & artisan crafts"
ceramic articles,1,4,"Decorative arts, antiques & artisan crafts"
ceramics,1,4,"Decorative arts, antiques & artisan crafts"
ceramics and mosaics,1,4,"Decorative arts, antiques & artisan crafts"
Porcelain,1,4,"Decorative arts, antiques & artisan crafts"
Portrait Artists,1,4,"Decorative arts, antiques & artisan crafts"
Precious Objects,1,4,"Decorative arts, antiques & artisan crafts"
Paints and Varnishes,1,4,"Decorative arts, antiques & artisan crafts"
Silverware and Watches,1,4,"Decorative arts, antiques & artisan crafts"
Sanitary Glass,1,4,"Decorative arts, antiques & artisan crafts"
Scientific and Pharmaceutical Glass,1,4,"Decorative arts, antiques & artisan crafts"
grocery,167,5,"Wholesale, agricultural & general commerce trades"
grocery (retail),71,5,"Wholesale, agricultural & general commerce trades"
household goods,47,5,"Wholesale, agricultural & general commerce trades"
wholesale fruits and vegetables,39,5,"Wholesale, agricultural & general commerce trades"
Commercial,38,5,"Wholesale, agricultural & general commerce trades"
Wine wholesalers,38,5,"Wholesale, agricultural & general commerce trades"
Groceries,32,5,"Wholesale, agricultural & general commerce trades"
Household goods,26,5,"Wholesale, agricultural & general commerce trades"
Used goods,24,5,"Wholesale, agricultural & general commerce trades"
various packaging,19,5,"Wholesale, agricultural & general commerce trades"
Grocery,18,5,"Wholesale, agricultural & general commerce trades"
Pharmacies,17,5,"Wholesale, agricultural & general commerce trades"
agriculture,14,5,"Wholesale, agricultural & general commerce trades"
Pharmaceuticals,12,5,"Wholesale, agricultural & general commerce trades"
Manufacturing,12,5,"Wholesale, agricultural & general commerce trades"
wine wholesaler,12,5,"Wholesale, agricultural & general commerce trades"
Purchasing society,11,5,"Wholesale, agricultural & general commerce trades"
Real estate and agriculture,9,5,"Wholesale, agricultural & general commerce trades"
Wholesale fruits and vegetables,9,5,"Wholesale, agricultural & general commerce trades"
purchasing and management,7,5,"Wholesale, agricultural & general commerce trades"
Industrial company,6,5,"Wholesale, agricultural & general commerce trades"
ship suppliers,6,5,"Wholesale, agricultural & general commerce trades"
Fur trade,6,5,"Wholesale, agricultural & general commerce trades"
manufacturing,5,5,"Wholesale, agricultural & general commerce trades"
wholesale grocery,5,5,"Wholesale, agricultural & general commerce trades"
import/export,4,5,"Wholesale, agricultural & general commerce trades"
Agriculture,4,5,"Wholesale, agricultural & general commerce trades"
hygiene products,4,5,"Wholesale, agricultural & general commerce trades"
Agricultural company,4,5,"Wholesale, agricultural & general commerce trades"
coffee importers,4,5,"Wholesale, agricultural & general commerce trades"
Wine trade,4,5,"Wholesale, agricultural & general commerce trades"
supplies,3,5,"Wholesale, agricultural & general commerce trades"
medical supplies,3,5,"Wholesale, agricultural & general commerce trades"
wholesaler,3,5,"Wholesale, agricultural & general commerce trades"
factory,3,5,"Wholesale, agricultural & general commerce trades"
Agricultural products,3,5,"Wholesale, agricultural & general commerce trades"
groceries,3,5,"Wholesale, agricultural & general commerce trades"
Commerce,3,5,"Wholesale, agricultural & general commerce trades"
Wholesale fish,3,5,"Wholesale, agricultural & general commerce trades"
Waste management,3,5,"Wholesale, agricultural & general commerce trades"
Food cooperative,3,5,"Wholesale, agricultural & general commerce trades"
Household items,3,5,"Wholesale, agricultural & general commerce trades"
Medical products,3,5,"Wholesale, agricultural & general commerce trades"
Funeral supplies,3,5,"Wholesale, agricultural & general commerce trades"
Industry,2,5,"Wholesale, agricultural & general commerce trades"
Fuel Supply,2,5,"Wholesale, agricultural & general commerce trades"
Wholesale cured meats,2,5,"Wholesale, agricultural & general commerce trades"
pharmaceutical trade,2,5,"Wholesale, agricultural & general commerce trades"
Supplies for various entities,2,5,"Wholesale, agricultural & general commerce trades"
Luxury Goods,2,5,"Wholesale, agricultural & general commerce trades"
ice sales,2,5,"Wholesale, agricultural & general commerce trades"
pasta production,2,5,"Wholesale, agricultural & general commerce trades"
commerce,2,5,"Wholesale, agricultural & general commerce trades"
coal (importers and producers),2,5,"Wholesale, agricultural & general commerce trades"
food retailers,2,5,"Wholesale, agricultural & general commerce trades"
fruit and vegetable wholesaler,2,5,"Wholesale, agricultural & general commerce trades"
Aquaculture,2,5,"Wholesale, agricultural & general commerce trades"
fish wholesaler,2,5,"Wholesale, agricultural & general commerce trades"
Import/export fruits and vegetables,2,5,"Wholesale, agricultural & general commerce trades"
wholesale food,2,5,"Wholesale, agricultural & general commerce trades"
Beverage Manufacturer,2,5,"Wholesale, agricultural & general commerce trades"
Drug processing,2,5,"Wholesale, agricultural & general commerce trades"
Purchase,2,5,"Wholesale, agricultural & general commerce trades"
Naval and industrial supplies,2,5,"Wholesale, agricultural & general commerce trades"
oil company,2,5,"Wholesale, agricultural & general commerce trades"
Dairy wholesaler,2,5,"Wholesale, agricultural & general commerce trades"
Retail,2,5,"Wholesale, agricultural & general commerce trades"
optical trade,2,5,"Wholesale, agricultural & general commerce trades"
Exports,2,5,"Wholesale, agricultural & general commerce trades"
Maritime suppliers,2,5,"Wholesale, agricultural & general commerce trades"
fuel company,1,5,"Wholesale, agricultural & general commerce trades"
wholesale groceries,1,5,"Wholesale, agricultural & general commerce trades"
wholesale,1,5,"Wholesale, agricultural & general commerce trades"
wholesale fruits,1,5,"Wholesale, agricultural & general commerce trades"
wholesale cereals,1,5,"Wholesale, agricultural & general commerce trades"
fuel supplier,1,5,"Wholesale, agricultural & general commerce trades"
soft drink industry,1,5,"Wholesale, agricultural & general commerce trades"
wholesale produce,1,5,"Wholesale, agricultural & general commerce trades"
factories,1,5,"Wholesale, agricultural & general commerce trades"
factory and warehouse,1,5,"Wholesale, agricultural & general commerce trades"
military supply,1,5,"Wholesale, agricultural & general commerce trades"
wholesale sweets,1,5,"Wholesale, agricultural & general commerce trades"
shipping supplier,1,5,"Wholesale, agricultural & general commerce trades"
food preservation industry,1,5,"Wholesale, agricultural & general commerce trades"
wine and liquor wholesale,1,5,"Wholesale, agricultural & general commerce trades"
wholesale wood and coal,1,5,"Wholesale, agricultural & general commerce trades"
food wholesaler,1,5,"Wholesale, agricultural & general commerce trades"
wholesale wines,1,5,"Wholesale, agricultural & general commerce trades"
food distributor,1,5,"Wholesale, agricultural & general commerce trades"
food distribution,1,5,"Wholesale, agricultural & general commerce trades"
miscellaneous goods,1,5,"Wholesale, agricultural & general commerce trades"
trading company,1,5,"Wholesale, agricultural & general commerce trades"
industrial products,1,5,"Wholesale, agricultural & general commerce trades"
trading,1,5,"Wholesale, agricultural & general commerce trades"
packaging supplies,1,5,"Wholesale, agricultural & general commerce trades"
industrial supplies,1,5,"Wholesale, agricultural & general commerce trades"
paper wholesaler,1,5,"Wholesale, agricultural & general commerce trades"
packaging industry,1,5,"Wholesale, agricultural & general commerce trades"
naval supplies,1,5,"Wholesale, agricultural & general commerce trades"
gas industry,1,5,"Wholesale, agricultural & general commerce trades"
grocery and dairy,1,5,"Wholesale, agricultural & general commerce trades"
grocery wholesale,1,5,"Wholesale, agricultural & general commerce trades"
liquor manufacturer,1,5,"Wholesale, agricultural & general commerce trades"
perfumes manufacturer,1,5,"Wholesale, agricultural & general commerce trades"
pharmaceuticals,1,5,"Wholesale, agricultural & general commerce trades"
grain wholesaler,1,5,"Wholesale, agricultural & general commerce trades"
pharmaceutical products,1,5,"Wholesale, agricultural & general commerce trades"
livestock dealer,1,5,"Wholesale, agricultural & general commerce trades"
Grocery Wholesale,1,5,"Wholesale, agricultural & general commerce trades"
Grocery Retail,1,5,"Wholesale, agricultural & general commerce trades"
Household Goods,1,5,"Wholesale, agricultural & general commerce trades"
Gas industry,1,5,"Wholesale, agricultural & general commerce trades"
Firewood wholesale,1,5,"Wholesale, agricultural & general commerce trades"
Fishing Supplies,1,5,"Wholesale, agricultural & general commerce trades"
Fishing supplies,1,5,"Wholesale, agricultural & general commerce trades"
Food Exchange,1,5,"Wholesale, agricultural & general commerce trades"
Food Wholesale,1,5,"Wholesale, agricultural & general commerce trades"
Fuel Wholesale,1,5,"Wholesale, agricultural & general commerce trades"
Housewares representative,1,5,"Wholesale, agricultural & general commerce trades"
Hygiene products,1,5,"Wholesale, agricultural & general commerce trades"
Manufacturing company,1,5,"Wholesale, agricultural & general commerce trades"
Import/Export,1,5,"Wholesale, agricultural & general commerce trades"
Medical Supplies,1,5,"Wholesale, agricultural & general commerce trades"
Import/Export Trade,1,5,"Wholesale, agricultural & general commerce trades"
Importation,1,5,"Wholesale, agricultural & general commerce trades"
Industrial,1,5,"Wholesale, agricultural & general commerce trades"
Industrial Supplies,1,5,"Wholesale, agricultural & general commerce trades"
Industrial products,1,5,"Wholesale, agricultural & general commerce trades"
Bathroom Products,1,5,"Wholesale, agricultural & general commerce trades"
Agricultural Trade,1,5,"Wholesale, agricultural & general commerce trades"
Animal Feed,1,5,"Wholesale, agricultural & general commerce trades"
Drug trade,1,5,"Wholesale, agricultural & general commerce trades"
Edible Oils Trade,1,5,"Wholesale, agricultural & general commerce trades"
Dairy production,1,5,"Wholesale, agricultural & general commerce trades"
Colonial Goods,1,5,"Wholesale, agricultural & general commerce trades"
Commercial Information,1,5,"Wholesale, agricultural & general commerce trades"
Consumption Taxes,1,5,"Wholesale, agricultural & general commerce trades"
Wine Trade,1,5,"Wholesale, agricultural & general commerce trades"
agricultural equipment,1,5,"Wholesale, agricultural & general commerce trades"
Wholesale groceries,1,5,"Wholesale, agricultural & general commerce trades"
animal feed,1,5,"Wholesale, agricultural & general commerce trades"
arms trade,1,5,"Wholesale, agricultural & general commerce trades"
Wholesaler,1,5,"Wholesale, agricultural & general commerce trades"
Wholesale Grains and Oils,1,5,"Wholesale, agricultural & general commerce trades"
Warehouse,1,5,"Wholesale, agricultural & general commerce trades"
Warehousing,1,5,"Wholesale, agricultural & general commerce trades"
Waste Management,1,5,"Wholesale, agricultural & general commerce trades"
commerce and processing,1,5,"Wholesale, agricultural & general commerce trades"
complete supplies,1,5,"Wholesale, agricultural & general commerce trades"
cork processing,1,5,"Wholesale, agricultural & general commerce trades"
dairy wholesaler,1,5,"Wholesale, agricultural & general commerce trades"
economical kitchens,1,5,"Wholesale, agricultural & general commerce trades"
coffee industry,1,5,"Wholesale, agricultural & general commerce trades"
coal importers and producers,1,5,"Wholesale, agricultural & general commerce trades"
automotive trade,1,5,"Wholesale, agricultural & general commerce trades"
beverage factory,1,5,"Wholesale, agricultural & general commerce trades"
bottling industry,1,5,"Wholesale, agricultural & general commerce trades"
chemical products representatives,1,5,"Wholesale, agricultural & general commerce trades"
chemical trade,1,5,"Wholesale, agricultural & general commerce trades"
cleaning products,1,5,"Wholesale, agricultural & general commerce trades"
Production distribution,1,5,"Wholesale, agricultural & general commerce trades"
Perfume manufacturing,1,5,"Wholesale, agricultural & general commerce trades"
Pearls Trade,1,5,"Wholesale, agricultural & general commerce trades"
Naval Supplies,1,5,"Wholesale, agricultural & general commerce trades"
Sugar Factories,1,5,"Wholesale, agricultural & general commerce trades"
Sugar factory,1,5,"Wholesale, agricultural & general commerce trades"
Retail trade,1,5,"Wholesale, agricultural & general commerce trades"
Rice production,1,5,"Wholesale, agricultural & general commerce trades"
Rope Manufacturing,1,5,"Wholesale, agricultural & general commerce trades"
Rubber Goods,1,5,"Wholesale, agricultural & general commerce trades"
religious institution/clergy,116,6,Religious institutions & clergy
medical profession,100,6,"Legal, financial & administrative professions"
Lawyer,86,6,"Legal, financial & administrative professions"
government/civic institution,73,6,Institutions & companies
real estate,66,6,Institutions & companies
Real estate,39,6,Institutions & companies
insurance,33,6,Institutions & companies
Real estate companies,32,6,Institutions & companies
Pharmacist,27,6,"Legal, financial & administrative professions"
Labor,26,6,Institutions & companies
Nursing homes,25,6,Institutions & companies
Insurance company,24,6,Institutions & companies
Surveyor,24,6,"Legal, financial & administrative professions"
legal profession,24,6,"Legal, financial & administrative professions"
Credit institutions,22,6,Institutions & companies
midwifery,21,6,"Legal, financial & administrative professions"
architect,21,6,"Legal, financial & administrative professions"
bank,19,6,Institutions & companies
accountant,18,6,"Legal, financial & administrative professions"
Sales representative,18,6,"Legal, financial & administrative professions"
Accountant,17,6,"Legal, financial & administrative professions"
Municipal councilor,17,6,"Legal, financial & administrative professions"
Boarding houses,17,6,Institutions & companies
expert,16,6,"Legal, financial & administrative professions"
Pharmacy,15,6,Institutions & companies
hotel,15,6,Institutions & companies
company,15,6,Institutions & companies
clergy,13,6,Religious institutions & clergy
Boarding house,12,6,Institutions & companies
Government Institution,10,6,Institutions & companies
Bank,10,6,Institutions & companies
religious institution,9,6,Religious institutions & clergy
Religious institution,8,6,Religious institutions & clergy
institutions,8,6,Institutions & companies
inn,8,6,Institutions & companies
dentist,8,6,"Legal, financial & administrative professions"
broker,7,6,"Legal, financial & administrative professions"
Notary,7,6,"Legal, financial & administrative professions"
Religious Institution,7,6,Religious institutions & clergy
mediators,7,6,"Legal, financial & administrative professions"
Medical profession,7,6,"Legal, financial & administrative professions"
