NC_NUM,NC_LETT,parish,sestiere,lon,lat
827,,Santa Maria del Rosario,DORSODURO,12.328962823364408,45.429856447649684
828,,Santa Maria del Rosario,DORSODURO,12.328894274970182,45.429875992611265
829,A,Santa Maria del Rosario,DORSODURO,12.328836006337596,45.42991895228421
835,,Santa Maria del Rosario,DORSODURO,12.328847939688945,45.42994753555113
836,,Santa Maria del Rosario,DORSODURO,12.328859310072046,45.42997799557251
833,,Santa Maria del Rosario,DORSODURO,12.328717673807628,45.42989998331634
832,,Santa Maria del Rosario,DORSODURO,12.32870935843586,45.42988408426004
831,,Santa Maria del Rosario,DORSODURO,12.328691667800548,45.429847941494444
906,A,Santa Maria del Rosario,DORSODURO,12.328662131755687,45.42977912264662
908,B,Santa Maria del Rosario,DORSODURO,12.328624372158362,45.42963217412665
908,F,Santa Maria del Rosario,DORSODURO,12.328556494764499,45.42945441672192
908,G,Santa Maria del Rosario,DORSODURO,12.32841776877515,45.429428670321215
908,H,Santa Maria del Rosario,DORSODURO,12.328322267157185,45.42950779184045
908,E,Santa Maria del Rosario,DORSODURO,12.328468443196918,45.429525343047125
908,A,Santa Maria del Rosario,DORSODURO,12.328372075226023,45.42960048447102
834,,Santa Maria del Rosario,DORSODURO,12.328778049149209,45.429956429415206
834,A,Santa Maria del Rosario,DORSODURO,12.328797267012623,45.430003767507046
834,B,Santa Maria del Rosario,DORSODURO,12.328801497125564,45.430030280555
839,,Santa Maria del Rosario,DORSODURO,12.328871784746898,45.4302273535099
842,,Santa Maria del Rosario,DORSODURO,12.328910349047545,45.43030479828848
847,,Santa Maria del Rosario,DORSODURO,12.329041940747237,45.430412499147394
843,,Santa Maria del Rosario,DORSODURO,12.328971619058203,45.430274193376
841,,Santa Maria del Rosario,DORSODURO,12.328961680256983,45.43025695139299
840,,Santa Maria del Rosario,DORSODURO,12.328940690342218,45.43021141679182
836,A,Santa Maria del Rosario,DORSODURO,12.328876390057331,45.43007397185263
743,,Santa Maria del Rosario,DORSODURO,12.329237264682167,45.429961731548886
742,,Santa Maria del Rosario,DORSODURO,12.329276172277668,45.43002185986701
741,,Santa Maria del Rosario,DORSODURO,12.329291090012926,45.43005087290987
740,,Santa Maria del Rosario,DORSODURO,12.329322455901893,45.430098810167934
739,,Santa Maria del Rosario,DORSODURO,12.329355350461425,45.430147863148456
738,,Santa Maria del Rosario,DORSODURO,12.329404921618853,45.43022552031905
737,,Santa Maria del Rosario,DORSODURO,12.329498305265362,45.43037777495473
736,A,Santa Maria del Rosario,DORSODURO,12.32952157780917,45.4304073434425
736,,Santa Maria del Rosario,DORSODURO,12.329536084775759,45.430437246807664
735,B,Santa Maria del Rosario,DORSODURO,12.329553953734555,45.430465158909925
735,A,Santa Maria del Rosario,DORSODURO,12.329571945189743,45.430498293686036
735,,Santa Maria del Rosario,DORSODURO,12.329587105619868,45.43052663739109
734,,Santa Maria del Rosario,DORSODURO,12.329604422275482,45.43055620150199
847,B,Santa Maria del Rosario,DORSODURO,12.329072004306312,45.43047462547847
846,,Santa Maria del Rosario,DORSODURO,12.32900714064357,45.43048867694005
845,,Santa Maria del Rosario,DORSODURO,12.329004050241876,45.43048491474976
890,,Santa Maria del Rosario,DORSODURO,12.328936534135964,45.430453545741564
889,,Santa Maria del Rosario,DORSODURO,12.328820662726812,45.43048737256879
888,,Santa Maria del Rosario,DORSODURO,12.328750344182607,45.43050755098877
891,,Santa Maria del Rosario,DORSODURO,12.328633651130945,45.43052974881631
892,,Santa Maria del Rosario,DORSODURO,12.3285411900096,45.43050648039107
844,,Santa Maria del Rosario,DORSODURO,12.328788295991913,45.43048297017082
885,,Santa Maria del Rosario,DORSODURO,12.32841876329518,45.43054852306653
893,,Santa Maria del Rosario,DORSODURO,12.328405597615506,45.43053264544866
894,,Santa Maria del Rosario,DORSODURO,12.328279975271546,45.43043138336575
896,,Santa Maria del Rosario,DORSODURO,12.328239025288577,45.43037210686645
897,,Santa Maria del Rosario,DORSODURO,12.328221168110096,45.4303484246797
898,,Santa Maria del Rosario,DORSODURO,12.328136062220596,45.43022633169548
899,,Santa Maria del Rosario,DORSODURO,12.328102564058733,45.43017780421259
811,,Santa Maria del Rosario,DORSODURO,12.328144678152555,45.429436631970454
814,,Santa Maria del Rosario,DORSODURO,12.32832228787105,45.4293923714945
815,,Santa Maria del Rosario,DORSODURO,12.328386984787794,45.4293762465928
816,,Santa Maria del Rosario,DORSODURO,12.328410619682613,45.42937355995935
817,,Santa Maria del Rosario,DORSODURO,12.328459703733586,45.429365484244464
818,A,Santa Maria del Rosario,DORSODURO,12.328499413470622,45.429358359039334
818,,Santa Maria del Rosario,DORSODURO,12.328559177446117,45.42934958830326
721,,Santa Maria del Rosario,DORSODURO,12.330906423577627,45.4304396030708
722,,Santa Maria del Rosario,DORSODURO,12.330847549227906,45.430449610798114
723,,Santa Maria del Rosario,DORSODURO,12.330789525372355,45.43046728810811
724,,Santa Maria del Rosario,DORSODURO,12.330781119105318,45.4305426887651
727,,Santa Maria del Rosario,DORSODURO,12.330717836672253,45.430506470006556
728,,Santa Maria del Rosario,DORSODURO,12.330609815215043,45.43052810769377
684,,Santa Maria del Rosario,DORSODURO,12.330688202541374,45.43047207314871
683,,Santa Maria del Rosario,DORSODURO,12.330645598129008,45.43048691613121
682,,Santa Maria del Rosario,DORSODURO,12.330616658074904,45.43049478895461
672,A,Santa Maria del Rosario,DORSODURO,12.330451396943802,45.430544291656375
671,A,Santa Maria del Rosario,DORSODURO,12.330131057466922,45.43058386671259
671,,Santo Stefano,SAN MARCO,12.330159252810423,45.43059289597752
671,,Santa Maria del Rosario,DORSODURO,12.330159252810423,45.43059289597752
728,B,Santa Maria del Rosario,DORSODURO,12.33053017575046,45.43054811420459
670,A,Santa Maria del Rosario,DORSODURO,12.330012934916773,45.430554824370255
670,,Santa Maria del Rosario,DORSODURO,12.329977422400347,45.43056681811995
669,,Santa Maria del Rosario,DORSODURO,12.329941505625133,45.43057844241412
667,,Santa Maria del Rosario,DORSODURO,12.329882232585538,45.43054551187369
662,,Santa Maria del Rosario,DORSODURO,12.329854853874876,45.43050689271999
661,,Santa Maria del Rosario,DORSODURO,12.329816235421506,45.43044843630832
659,A,Santa Maria del Rosario,DORSODURO,12.330075067337864,45.43033614586467
656,,Santa Maria del Rosario,DORSODURO,12.330310664641111,45.43024149068584
654,,Santa Maria del Rosario,DORSODURO,12.330139019619041,45.430300068273404
653,,Santa Maria del Rosario,DORSODURO,12.330026786005826,45.430335016387744
652,B,Santa Maria del Rosario,DORSODURO,12.329792072024196,45.430412052285114
652,A,Santa Maria del Rosario,DORSODURO,12.329762503668494,45.43037180693673
652,,Santa Maria del Rosario,DORSODURO,12.329729235447099,45.430323960289115
628,,Santa Maria del Rosario,DORSODURO,12.329650286836323,45.43024444595782
632,,Santa Maria del Rosario,DORSODURO,12.329920595206,45.43021063154401
633,,Santa Maria del Rosario,DORSODURO,12.329964040259147,45.430194728537366
634,,Santa Maria del Rosario,DORSODURO,12.330032151647949,45.43017215781933
637,,Santa Maria del Rosario,DORSODURO,12.330431384514688,45.43006018109984
638,,Santa Maria del Rosario,DORSODURO,12.330408913363446,45.43006501029615
640,,Santa Maria del Rosario,DORSODURO,12.330337480244463,45.430089843455676
642,,Santa Maria del Rosario,DORSODURO,12.33026655310641,45.43011288847139
643,,Santa Maria del Rosario,DORSODURO,12.33023358689774,45.430125661837906
644,,Santa Maria del Rosario,DORSODURO,12.330199588488275,45.430139086024816
645,,Santa Maria del Rosario,DORSODURO,12.330158254574469,45.43015269859137
646,,Santa Maria del Rosario,DORSODURO,12.33012922131064,45.430162549039146
648,,Santa Maria del Rosario,DORSODURO,12.330056108727684,45.430189457657825
649,,Santa Maria del Rosario,DORSODURO,12.330033818033145,45.430196045938054
650,,Santa Maria del Rosario,DORSODURO,12.329975619904886,45.4302185335829
623,,Santa Maria del Rosario,DORSODURO,12.329587261024688,45.4301380351173
622,,Santa Maria del Rosario,DORSODURO,12.329539812341023,45.430073477214506
621,,Santa Maria del Rosario,DORSODURO,12.329521445541122,45.430048298360376
620,,Santa Maria del Rosario,DORSODURO,12.329504397740418,45.430027560206064
619,,Santa Maria del Rosario,DORSODURO,12.329457275942026,45.429956080167315
617,A,Santa Maria del Rosario,DORSODURO,12.329478929517801,45.42988481443265
610,,Santa Maria del Rosario,DORSODURO,12.329515888123032,45.42985557529886
610,A,Santa Maria del Rosario,DORSODURO,12.329561386008477,45.42984084543724
611,B,Santa Maria del Rosario,DORSODURO,12.329853409629534,45.429745576514726
612,,Santa Maria del Rosario,DORSODURO,12.329903639554917,45.429731092219335
613,,Santa Maria del Rosario,DORSODURO,12.330111461989338,45.42966872645914
617,,Santa Maria del Rosario,DORSODURO,12.32960905553911,45.42984376073188
609,,Santa Maria del Rosario,DORSODURO,12.329354853072127,45.429836777773176
608,,Santa Maria del Rosario,DORSODURO,12.329341225007173,45.42981170977431
607,,Santa Maria del Rosario,DORSODURO,12.329331920485906,45.4297933127069
605,,Santa Maria del Rosario,DORSODURO,12.329285032281799,45.42971130844131
604,,Santa Maria del Rosario,DORSODURO,12.329270575370122,45.4296837011293
603,A,Santa Maria del Rosario,DORSODURO,12.329379278398116,45.429624147029706
602,,Santa Maria del Rosario,DORSODURO,12.329539872798158,45.42958079145843
597,,Santa Maria del Rosario,DORSODURO,12.329773392434738,45.42958261027893
592,A,Santa Maria del Rosario,DORSODURO,12.329722358659035,45.42950802392926
592,,Santa Maria del Rosario,DORSODURO,12.329666482166688,45.42952377098182
591,,Santa Maria del Rosario,DORSODURO,12.329245813249482,45.429638798283094
590,,Santa Maria del Rosario,DORSODURO,12.329235576313204,45.429618939440225
587,,Santa Maria del Rosario,DORSODURO,12.329168865833344,45.42950798729487
586,,Santa Maria del Rosario,DORSODURO,12.329143938375875,45.42946659042937
585,,Santa Maria del Rosario,DORSODURO,12.329088127239519,45.42939720180397
584,,Santa Maria del Rosario,DORSODURO,12.329028262391564,45.4293210135251
583,,Santa Maria del Rosario,DORSODURO,12.32896225638359,45.42918510364169
583,A,Santa Maria del Rosario,DORSODURO,12.328957806757659,45.4291598904122
583,B,Santa Maria del Rosario,DORSODURO,12.328921890267084,45.42905874846244
564,,Santa Maria del Rosario,DORSODURO,12.329585479989023,45.428740613939496
564,A,Santa Maria del Rosario,DORSODURO,12.329610037957334,45.428735113757305
568,B,Santa Maria del Rosario,DORSODURO,12.32985256321775,45.42917263741841
568,A,Santa Maria del Rosario,DORSODURO,12.329808587953588,45.429183038177754
571,,Santa Maria del Rosario,DORSODURO,12.329827757006495,45.429195681211226
572,,Santa Maria del Rosario,DORSODURO,12.32971204044196,45.42922294280831
573,,Santa Maria del Rosario,DORSODURO,12.329319427145412,45.42931090778951
593,,Santa Maria del Rosario,DORSODURO,12.330003760115922,45.429449044775495
592,B,Santa Maria del Rosario,DORSODURO,12.329887242769578,45.42945752349442
596,,Santa Maria del Rosario,DORSODURO,12.329908408653974,45.4294758830249
595,,Santa Maria del Rosario,DORSODURO,12.329967159843589,45.42954219014189
594,,Santa Maria del Rosario,DORSODURO,12.329995393818809,45.42953475094821
624,,Santa Maria del Rosario,DORSODURO,12.32998415995148,45.43007329864129
623,B,Santa Maria del Rosario,DORSODURO,12.329910463535425,45.430089123909575
623,A,Santa Maria del Rosario,DORSODURO,12.329817367443246,45.43011952471813
368,,Santa Maria del Rosario,DORSODURO,12.330991546088418,45.43031564329638
523,,Santa Maria del Rosario,DORSODURO,12.330892636665679,45.430321789909755
522,,Santa Maria del Rosario,DORSODURO,12.330845487842714,45.43032235220444
366,,Santa Maria del Rosario,DORSODURO,12.33074462925447,45.43032512322564
525,,Santa Maria del Rosario,DORSODURO,12.330750257117806,45.430231523246675
526,A,Santa Maria del Rosario,DORSODURO,12.330724269645263,45.4301678727466
526,,Santa Maria del Rosario,DORSODURO,12.330702878489614,45.430095060074414
526,C,Santa Maria del Rosario,DORSODURO,12.330690905317889,45.430062831203685
526,D,Santa Maria del Rosario,DORSODURO,12.330565717500091,45.4300539634517
518,,Santa Maria del Rosario,DORSODURO,12.3307146803651,45.42999795962351
519,,Santa Maria del Rosario,DORSODURO,12.330742462386347,45.43008055141268
520,,Santa Maria del Rosario,DORSODURO,12.330755506980468,45.43011465026891
500,A,Santa Maria del Rosario,DORSODURO,12.330934213090336,45.43024716496148
501,,Santa Maria del Rosario,DORSODURO,12.330880917372388,45.43019255051524
502,,Santa Maria del Rosario,DORSODURO,12.330858752151778,45.43011602990386
515,,Santa Maria del Rosario,DORSODURO,12.330675945148595,45.429874928106905
507,,Santa Maria del Rosario,DORSODURO,12.330797155039482,45.429907776834334
509,A,Santa Maria del Rosario,DORSODURO,12.33078537447557,45.42986587782753
510,,Santa Maria del Rosario,DORSODURO,12.330766238779583,45.429806707421164
511,,Santa Maria del Rosario,DORSODURO,12.330750904911133,45.42975298073267
535,,Santa Maria del Rosario,DORSODURO,12.330788459687193,45.429707735708895
536,,Santa Maria del Rosario,DORSODURO,12.330819116633148,45.42970368285737
537,,Santa Maria del Rosario,DORSODURO,12.330876938334104,45.42966345661903
492,,Santa Maria del Rosario,DORSODURO,12.330837930208878,45.42972945693073
492,B,Santa Maria del Rosario,DORSODURO,12.330799250917792,45.42980747948409
492,C,Santa Maria del Rosario,DORSODURO,12.330846813969579,45.42986069994943
493,,Santa Maria del Rosario,DORSODURO,12.330865428697088,45.429876164740406
494,,Santa Maria del Rosario,DORSODURO,12.330873085263171,45.42990604272509
495,,Santa Maria del Rosario,DORSODURO,12.33088386873908,45.429937793771
495,A,Santa Maria del Rosario,DORSODURO,12.330893830674002,45.4299634958214
496,,Santa Maria del Rosario,DORSODURO,12.330927628875608,45.43008281193581
497,,Santa Maria del Rosario,DORSODURO,12.330933889713744,45.4301109923354
498,,Santa Maria del Rosario,DORSODURO,12.330937786914731,45.43013452762521
499,,Santa Maria del Rosario,DORSODURO,12.330946247803434,45.43016523438429
500,,Santa Maria del Rosario,DORSODURO,12.330960179448972,45.430218523265985
489,A,Santa Maria del Rosario,DORSODURO,12.331028722855875,45.42966493628939
538,,Santa Maria del Rosario,DORSODURO,12.330868698472699,45.4296068359593
542,,Santa Maria del Rosario,DORSODURO,12.330576322771464,45.42961241749283
543,,Santa Maria del Rosario,DORSODURO,12.330520236214843,45.42962033033365
544,,Santa Maria del Rosario,DORSODURO,12.330477197522212,45.42962539845012
545,,Santa Maria del Rosario,DORSODURO,12.330428290530367,45.42963307418961
531,B,Santa Maria del Rosario,DORSODURO,12.330431791465255,45.42978007576185
531,A,Santa Maria del Rosario,DORSODURO,12.33046902844268,45.42977397199316
531,C,Santa Maria del Rosario,DORSODURO,12.330531043866854,45.429765522875144
532,,Santa Maria del Rosario,DORSODURO,12.330470215992568,45.429748800681885
533,,Santa Maria del Rosario,DORSODURO,12.330517247763702,45.42974400595804
534,,Santa Maria del Rosario,DORSODURO,12.330606501695472,45.42973245902796
512,,Santa Maria del Rosario,DORSODURO,12.330640968279825,45.4297750236432
513,,Santa Maria del Rosario,DORSODURO,12.330655817679343,45.42981555449275
514,,Santa Maria del Rosario,DORSODURO,12.330666200969441,45.42985355097358
516,,Santa Maria del Rosario,DORSODURO,12.330677827774103,45.42988865164274
530,,Santa Maria del Rosario,DORSODURO,12.330614633838394,45.42984163528391
517,,Santa Maria del Rosario,DORSODURO,12.330693661353457,45.429927315573266
529,,Santa Maria del Rosario,DORSODURO,12.330648183887678,45.42993156174386
448,,Santa Maria del Rosario,DORSODURO,12.330972939977217,45.42954461109369
447,,Santa Maria del Rosario,DORSODURO,12.330884202328473,45.42954969061908
432,,Santa Maria del Rosario,DORSODURO,12.33089227321541,45.42949480135916
431,,Santa Maria del Rosario,DORSODURO,12.33090777729636,45.42947005484887
445,,Santa Maria del Rosario,DORSODURO,12.330777406520713,45.429557677624906
444,,Santa Maria del Rosario,DORSODURO,12.330711339372144,45.429565987117506
443,,Santa Maria del Rosario,DORSODURO,12.33066915162814,45.42957089521489
545,D,Santa Maria del Rosario,DORSODURO,12.330415409450099,45.42960221900096
545,A,Santa Maria del Rosario,DORSODURO,12.33038626916967,45.42960540725242
560,,Santa Maria del Rosario,DORSODURO,12.32988650361448,45.42870693328955
423,,Santa Maria del Rosario,DORSODURO,12.3302353210817,45.42863999109012
420,,Santa Maria del Rosario,DORSODURO,12.33101960314087,45.42852626412728
419,,Santa Maria del Rosario,DORSODURO,12.331072470552115,45.42851841075669
555,,Santa Maria del Rosario,DORSODURO,12.33000149885981,45.42902222728674
557,,Santa Maria del Rosario,DORSODURO,12.330060449570794,45.429012806760596
553,A,Santa Maria del Rosario,DORSODURO,12.330022211983392,45.42904012622156
552,A,Santa Maria del Rosario,DORSODURO,12.33012755994685,45.4290963187365
552,,Santa Maria del Rosario,DORSODURO,12.330158502334221,45.42917110989385
549,,Santa Maria del Rosario,DORSODURO,12.330238111268445,45.42938630943047
439,,Santa Maria del Rosario,DORSODURO,12.330423607333767,45.429345785029966
438,A,Santa Maria del Rosario,DORSODURO,12.330532908587532,45.429280214039174
438,,Santa Maria del Rosario,DORSODURO,12.330578241029954,45.42927344461363
437,,Santa Maria del Rosario,DORSODURO,12.330722645401027,45.429253692838195
436,,Santa Maria del Rosario,DORSODURO,12.330760176455472,45.42930168389798
435,,Santa Maria del Rosario,DORSODURO,12.330788226127734,45.42937636223
434,,Santa Maria del Rosario,DORSODURO,12.33079897540818,45.429442356248806
430,B,Santa Maria del Rosario,DORSODURO,12.33090363177356,45.429426084487076
430,A,Santa Maria del Rosario,DORSODURO,12.330899735719346,45.42938576482721
433,,Santa Maria del Rosario,DORSODURO,12.330869159722589,45.42931435732071
430,,Santa Maria del Rosario,DORSODURO,12.330882867364819,45.42925618000706
429,,Santa Maria del Rosario,DORSODURO,12.330879666695203,45.42923464093032
426,,Santa Maria del Rosario,DORSODURO,12.330030067233274,45.42878651914016
2609,,Santa Maria del Carmine,DORSODURO,12.321728998703117,45.433811248397554
2610,,Santa Maria del Carmine,DORSODURO,12.321799929455354,45.4337972084559
2611,,Santa Maria del Carmine,DORSODURO,12.321832318033996,45.4337499552408
2611,A,Santa Maria del Carmine,DORSODURO,12.321869362421193,45.433709021039185
2612,,Santa Maria del Carmine,DORSODURO,12.321926500050767,45.43364115431648
2613,,Santa Maria del Carmine,DORSODURO,12.321936287969987,45.43362257467734
2896,,Santa Maria del Carmine,DORSODURO,12.322450148788564,45.43354310451393
2621,,Santa Maria del Carmine,DORSODURO,12.322558026155814,45.4330591130965
2889,A,Santa Maria del Carmine,DORSODURO,12.322709302558819,45.43305258221167
1463,,Santi Gervasio e Protasio,DORSODURO,12.322290050099634,45.43136817760721
1455,,Santi Gervasio e Protasio,DORSODURO,12.322849546546005,45.43128739140111
1454,,Santi Gervasio e Protasio,DORSODURO,12.323030994006198,45.431272523132634
1453,,Santi Gervasio e Protasio,DORSODURO,12.323645845736598,45.431403218741615
1451,,Santi Gervasio e Protasio,DORSODURO,12.32380569394413,45.43171907569609
1450,,Santi Gervasio e Protasio,DORSODURO,12.32379592788687,45.43161463048761
1441,B,Santi Gervasio e Protasio,DORSODURO,12.323764169070438,45.43143132742256
1440,,Santi Gervasio e Protasio,DORSODURO,12.323751453474031,45.43132460812296
1439,,Santi Gervasio e Protasio,DORSODURO,12.323751209204872,45.43128185394786
1439,B,Santi Gervasio e Protasio,DORSODURO,12.323747602840351,45.431245545698
1448,,Santi Gervasio e Protasio,DORSODURO,12.323966074086316,45.431501039312096
1446,,Santi Gervasio e Protasio,DORSODURO,12.324099626347651,45.431477981589296
1443,,Santi Gervasio e Protasio,DORSODURO,12.324099976490283,45.4314527457163
1442,,Santi Gervasio e Protasio,DORSODURO,12.324025309273011,45.431465619523706
1441,A,Santi Gervasio e Protasio,DORSODURO,12.32392935678747,45.43148051410949
1342,A,Santi Gervasio e Protasio,DORSODURO,12.323859853503992,45.43136526354955
1340,,Santi Gervasio e Protasio,DORSODURO,12.3239732777328,45.43136544814989
1343,,Santi Gervasio e Protasio,DORSODURO,12.3240185208659,45.431337215019404
1344,,Santi Gervasio e Protasio,DORSODURO,12.324095415166738,45.43132182852548
1339,B,Santi Gervasio e Protasio,DORSODURO,12.32404887654569,45.4313507062876
1339,A,Santi Gervasio e Protasio,DORSODURO,12.324195347799254,45.431326421409906
1338,,Santi Gervasio e Protasio,DORSODURO,12.324277040567008,45.43130430754202
1346,,Santi Gervasio e Protasio,DORSODURO,12.324224527178625,45.43129902653733
1345,,Santi Gervasio e Protasio,DORSODURO,12.324148966247613,45.43131408439287
1439,A,Santi Gervasio e Protasio,DORSODURO,12.323735961231089,45.43116292570383
1353,A,Santi Gervasio e Protasio,DORSODURO,12.32406734480588,45.431106213193274
1353,,Santi Gervasio e Protasio,DORSODURO,12.324063444621416,45.43111512142224
1349,,Santi Gervasio e Protasio,DORSODURO,12.32440838801431,45.43112833831823
1348,,Santi Gervasio e Protasio,DORSODURO,12.324423846762201,45.431177073962544
1347,,Santi Gervasio e Protasio,DORSODURO,12.3244380616262,45.43121421586418
1337,,Santi Gervasio e Protasio,DORSODURO,12.324464428440011,45.431276391739445
1336,,Santi Gervasio e Protasio,DORSODURO,12.324489273179273,45.43131279286217
1335,,Santi Gervasio e Protasio,DORSODURO,12.324505278288115,45.43134997672239
1334,,Santi Gervasio e Protasio,DORSODURO,12.324523514420452,45.43138568293571
1333,A,Santi Gervasio e Protasio,DORSODURO,12.324542390123378,45.43142792890157
1333,,Santi Gervasio e Protasio,DORSODURO,12.324550472443402,45.43146434205
1332,,Santi Gervasio e Protasio,DORSODURO,12.324558819362927,45.43153194526647
1331,,Santi Gervasio e Protasio,DORSODURO,12.324567266298011,45.431587401268146
1330,A,Santi Gervasio e Protasio,DORSODURO,12.324570341181728,45.431607092635154
1330,,Santi Gervasio e Protasio,DORSODURO,12.324570345226643,45.43162707200322
1329,,Santi Gervasio e Protasio,DORSODURO,12.324570667207768,45.43165704846078
1328,,Santi Gervasio e Protasio,DORSODURO,12.32457405324382,45.43172701029251
1327,,Santi Gervasio e Protasio,DORSODURO,12.32458113934049,45.43182239293672
1326,A,Santi Gervasio e Protasio,DORSODURO,12.324569042576451,45.43183520389157
1326,,Santi Gervasio e Protasio,DORSODURO,12.324558387901087,45.43185430342258
1324,,Santa Maria del Carmine,DORSODURO,12.324547032216236,45.432087758711
1324,,Santi Gervasio e Protasio,DORSODURO,12.324547032216236,45.432087758711
1323,A,Santa Maria del Carmine,DORSODURO,12.324530389668956,45.43215099625765
1323,A,Santi Gervasio e Protasio,DORSODURO,12.324530389668956,45.43215099625765
1323,,Santa Maria del Carmine,DORSODURO,12.324505638414328,45.432224078349215
1323,,Santi Gervasio e Protasio,DORSODURO,12.324505638414328,45.432224078349215
1322,,Santa Maria del Carmine,DORSODURO,12.324484681813905,45.43228379488146
1322,,Santi Gervasio e Protasio,DORSODURO,12.324484681813905,45.43228379488146
1317,,Santi Gervasio e Protasio,DORSODURO,12.324619050938756,45.43231929856572
1317,A,Santi Gervasio e Protasio,DORSODURO,12.324628808462391,45.43230022299828
1318,A,Santi Gervasio e Protasio,DORSODURO,12.324644472770185,45.432258786711856
1318,,Santi Gervasio e Protasio,DORSODURO,12.324659331129627,45.43222547623389
1319,,Santi Gervasio e Protasio,DORSODURO,12.324667397835341,45.43220537106464
1320,,Santi Gervasio e Protasio,DORSODURO,12.324687918901827,45.43216377862808
1320,A,Santi Gervasio e Protasio,DORSODURO,12.324694440206601,45.432147372095336
1321,,Santi Gervasio e Protasio,DORSODURO,12.324709900301437,45.43212028548906
1304,,Santi Gervasio e Protasio,DORSODURO,12.324790004040826,45.43210281383711
1305,,Santi Gervasio e Protasio,DORSODURO,12.324850303042759,45.43211178694149
1308,,Santi Gervasio e Protasio,DORSODURO,12.325125709434255,45.43217219496371
1309,,Santi Gervasio e Protasio,DORSODURO,12.325209438648328,45.4321928765988
1169,B,Santi Gervasio e Protasio,DORSODURO,12.325289709076747,45.432189717980656
1169,C,Santi Gervasio e Protasio,DORSODURO,12.325244177042144,45.432178346285724
1168,C,Santi Gervasio e Protasio,DORSODURO,12.32519703710539,45.432164191989486
1168,B,Santi Gervasio e Protasio,DORSODURO,12.32515361925395,45.43215381477228
1168,A,Santi Gervasio e Protasio,DORSODURO,12.325057388738829,45.432126630324554
1168,,Santi Gervasio e Protasio,DORSODURO,12.324995693367846,45.43210259514951
1167,,Santi Gervasio e Protasio,DORSODURO,12.324940459862844,45.432097970695494
1167,A,Santi Gervasio e Protasio,DORSODURO,12.324735032486698,45.43205697692563
1166,A,Santi Gervasio e Protasio,DORSODURO,12.324740692344324,45.43202088591393
1166,,Santi Gervasio e Protasio,DORSODURO,12.324738871560632,45.4320382126015
1165,,Santi Gervasio e Protasio,DORSODURO,12.324752536916598,45.43194763623118
1164,,Santi Gervasio e Protasio,DORSODURO,12.324755868445683,45.43191396555175
1163,,Santi Gervasio e Protasio,DORSODURO,12.324754188029901,45.43188373226217
1162,,Santi Gervasio e Protasio,DORSODURO,12.324753570273366,45.43183102470049
1161,,Santi Gervasio e Protasio,DORSODURO,12.325022200280015,45.43178053316894
1160,,Santi Gervasio e Protasio,DORSODURO,12.324758615466685,45.43179901412992
1159,A,Santi Gervasio e Protasio,DORSODURO,12.324762332408842,45.431785061766305
1159,,Santi Gervasio e Protasio,DORSODURO,12.324759408277249,45.431772213689705
1158,,Santi Gervasio e Protasio,DORSODURO,12.32480960249354,45.431759665733765
1157,,Santi Gervasio e Protasio,DORSODURO,12.32501332833204,45.431732941954785
1156,,Santi Gervasio e Protasio,DORSODURO,12.325067722138439,45.4317252171424
1151,,Santi Gervasio e Protasio,DORSODURO,12.32509272074628,45.431712663519214
1150,,Santi Gervasio e Protasio,DORSODURO,12.32508905396816,45.43170771775723
1149,A,Santi Gervasio e Protasio,DORSODURO,12.32476156799577,45.43173545565333
1149,,Santi Gervasio e Protasio,DORSODURO,12.324761150686568,45.431716411564295
1148,A,Santi Gervasio e Protasio,DORSODURO,12.324760108679072,45.431690513081136
1148,,Santi Gervasio e Protasio,DORSODURO,12.324762617281499,45.43166532780142
1147,,Santi Gervasio e Protasio,DORSODURO,12.324761880562722,45.43160510272309
1146,,Santi Gervasio e Protasio,DORSODURO,12.324761020918444,45.431566428978954
1145,,Santi Gervasio e Protasio,DORSODURO,12.32475428835191,45.43152041783459
1144,,Santi Gervasio e Protasio,DORSODURO,12.324742964628713,45.43147897890184
1143,,Santi Gervasio e Protasio,DORSODURO,12.324717874659266,45.431399823641065
1142,A,Santi Gervasio e Protasio,DORSODURO,12.32470721309237,45.43138116939774
1142,,Santi Gervasio e Protasio,DORSODURO,12.32469951733321,45.4313566448896
1140,,Santi Gervasio e Protasio,DORSODURO,12.324819053722628,45.43127215000293
1139,,Santi Gervasio e Protasio,DORSODURO,12.32497437813626,45.43121891269719
1138,,Santi Gervasio e Protasio,DORSODURO,12.324982421088515,45.431239440470264
1136,,Santi Gervasio e Protasio,DORSODURO,12.32464562649609,45.43125787018655
1135,,Santi Gervasio e Protasio,DORSODURO,12.324624647686765,45.431223314656286
1134,A,Santi Gervasio e Protasio,DORSODURO,12.32461046323281,45.43120336286662
1134,,Santi Gervasio e Protasio,DORSODURO,12.324596547747687,45.43117995250598
1133,,Santi Gervasio e Protasio,DORSODURO,12.324576211154813,45.43115076682645
1132,,Santi Gervasio e Protasio,DORSODURO,12.324559164212523,45.43112669807566
1183,H,Santi Gervasio e Protasio,DORSODURO,12.32604555024436,45.431791239084895
1183,A,Santi Gervasio e Protasio,DORSODURO,12.325998911592908,45.431787671478915
1183,B,Santi Gervasio e Protasio,DORSODURO,12.325964286231391,45.43178420532626
1183,C,Santi Gervasio e Protasio,DORSODURO,12.32590590986209,45.431781397635156
