matched_lat,matched_lon,n_entries,n_unique_addresses,representative_address,single_address_only
45.43251286818929,12.318155262293452,4,3,Dorsoduro 1765,False
45.43780308032031,12.342039442754333,4,2,Castello 6249,False
45.437790897669984,12.337373869703036,4,2,S. Marco 5476,False
45.44119840505917,12.324392150325632,4,3,S. Croce 957,False
45.43788738727178,12.332774288881769,4,3,S. Polo 1062,False
45.43778858381356,12.327492645180849,4,2,S. Polo 2540,False
45.4378875,12.3463258,4,1,Santa Giustina,True
45.42646603968006,12.320682688296936,4,2,Giudecca 719,False
45.44063236867419,12.328251027132412,4,2,S. Croce 1651,False
45.4406720179103,12.32498162038863,4,1,S. Croce 1159,True
45.44220277920073,12.340748595907154,4,2,Cannaregio 5126,False
45.43775162007547,12.3375612276161,4,3,S. Marco 5468,False
45.43494193678299,12.342867846991124,4,2,Castello 4697,False
45.435709786458936,12.335589069630366,4,2,S. Marco 4481,False
45.43561105832918,12.335259404547964,4,3,S. Marco 4271,False
45.43894136064248,12.323449043878824,4,2,S. Croce 637,False
45.43568459288372,12.33906113731181,4,2,"Castello, 470, S. Marco 3848",False
45.44214978917541,12.342105477900349,4,1,Cann. 6281,True
45.438816619623125,12.3347667366833,4,2,S. Polo 42,False
45.44706943760099,12.326535831609169,4,2,CANNAREGIO 3143,False
45.44504857117082,12.326760855274832,4,1,Cannaregio 2900,True
45.43560840661116,12.338530249203476,4,2,"San Marco, 235",False
45.44214877186028,12.32345189159752,4,2,Cannaregio 146,False
45.42693385737126,12.338796950356503,4,2,Mestre v. Piave 35,False
45.43478221822969,12.332583058746762,4,2,S. Marco 3741,False
45.42722405111533,12.323017015212752,4,1,Giudecca 776,True
45.43227686071698,12.352270097680451,4,2,"Castello, 1765",False
45.43476362627817,12.33741977986435,4,1,S. Marco 831,True
45.444579837069746,12.332787243775185,4,2,Cann. 2526,False
45.43900175602818,12.334108374452288,4,2,S. Polo 425,False
45.43226533632001,12.333292140299914,4,3,S. Marco 2452,False
45.43496064616766,12.342737924806755,4,1,Castello 4698,True
45.43900228402712,12.334408622790413,4,2,S. Polo 388-A,False
45.43568714293504,12.345092979899242,4,1,Castello 3417,True
45.44502397335735,12.317980858543066,4,1,Cannaregio 830,True
45.43772297432165,12.337210957435996,4,3,San Marco 5423,False
45.43494038963701,12.337142462069846,4,2,S. Marco 917,False
45.437977946518,12.33182807782286,4,2,S. Polo 1296,False
45.435669963257695,12.335357789020284,4,2,"S. Marco 4477, Cannaregio 122 B",False
45.435675853468254,12.334388302822376,4,3,"S. Marco, 4030",False
45.43561143885617,12.34353934834282,4,1,Castello 4972,True
45.43882243940852,12.335509356546796,4,3,S. Polo 139,False
45.44068879135224,12.335253106383352,4,2,Cannaregio 4291,False
45.43611387317783,12.3407908692077,4,3,Castello 4406,False
45.43231553245287,12.353807564841963,4,2,Castello 1342,False
45.441164863327984,12.336407379267923,4,2,"SS. Apostoli, 4410",False
45.432316508410594,12.353919530819258,4,1,Castello 1340,True
45.4357143,12.3247324,4,3,San Pantaleone,False
45.43231098446093,12.352666471463406,4,4,"Castello, 1773-75",False
45.43798558375491,12.338414716087174,4,2,S. Lio 5653,False
45.44123311564748,12.33745413029136,3,2,Cannaregio 4616,False
45.43685098818342,12.322011396645678,3,1,S. Croce 151,True
45.441249846435944,12.340057115818992,3,2,"Cannaregio, 5323",False
45.434158190895545,12.325695733392818,3,3,Dorsoduro 3226,False
45.435822126640126,12.335874246801088,3,2,S. Marco 4539-A,False
45.43563613713456,12.34525256808356,3,1,Castello 3448,True
45.43581139384847,12.33586862680163,3,2,San Luca 4538,False
45.43998709694739,12.338647707738607,3,2,Cann. 6051,False
45.435810213744546,12.326123962106008,3,3,Dorsoduro 3937,False
45.441060608750774,12.330731496585162,3,2,S. Croce 2066,False
45.43666249726175,12.322688751395956,3,3,S. Croce 134,False
45.43533212983823,12.348270329288964,3,1,Castello 2461,True
45.44312248870558,12.32945095800762,3,3,Cannaregio 2013B,False
45.4431642913245,12.328693327017922,3,2,"v. Borgonuovo 3, Cannaregio 1778",False
45.436653702043266,12.329837114446676,3,2,2062,False
45.43420368259772,12.358783558591462,3,2,Castello 66,False
45.4341606,12.3336936,3,2,Calle Verona 1901,False
45.44316758479338,12.32964553251046,3,2,Cannaregio 2013,False
45.435596586938715,12.326063580061502,3,2,Dorsoduro 3854,False
45.43584493939594,12.32549348757978,3,2,D. Duro 3818,False
45.44340630480685,12.331030806677704,3,2,Cannaregio 2102,False
45.441251900152785,12.333503696911112,3,2,S. Felice 3830,False
45.43558995363182,12.343441781273658,3,1,Castello 4970,True
45.435631922489094,12.338295986849213,3,1,S. Marco 743,True
45.43583345981867,12.334974117831992,3,2,"S. Marco 4202, Castello 6108",False
45.44018166298393,12.329129522558263,3,2,S. Stae 1882,False
45.44343835733336,12.329894405792809,3,3,Cannar. 2007,False
45.435836209061165,12.3358039897398,3,3,S Luca 4544,False
45.434192286344,12.335212318265926,3,1,Calle dei Fabbri 1714,True
45.43562026956096,12.339149033099233,3,2,San Marco 466,False
45.44313655186484,12.328321421968372,3,2,Cannaregio 1752,False
45.43561128425183,12.326725558635378,3,1,S. Polo 3891,True
45.44313876866745,12.327407074289848,3,1,Cannaregio 1636,True
45.4358418,12.335293,3,2,Campo S. Luca,False
45.433911633674,12.32296584513817,3,2,Dorsoduro 2919,False
45.43528396703764,12.338545617985131,3,2,S. Marco 261,False
45.43528985752118,12.335714170036573,3,3,"S. Marco, Calle Goldoni 4487 di fronte Hotel Bonvecchiati.",False
45.436865124170005,12.32197140159643,3,2,S. Croce 152,False
45.43666876486475,12.335898308395391,3,2,S. Marco 4816,False
45.43390656202696,12.342146656607191,3,3," ""Castello 4193""",False
45.44101375856079,12.334797852318427,3,1,Cannaregio 4190,True
45.43557121939208,12.335669290557837,3,3,"S. Marco 4482, Cannaregio 1818",False
45.441282686065,12.338670782361962,3,2,"Castello 4739, Cann. 1424",False
45.435564273175146,12.338715929714237,3,1,San Marco 677,True
45.43558686005803,12.338692674406346,3,1,S. Marco 678,True
45.441288807585664,12.333405848866043,3,3,S. Felice 3829,False
45.435303353664274,12.336762862293964,3,2,S. Marco 1007,False
45.43563038080307,12.338368805330823,3,2,S. Marco 741,False
45.43558998986533,12.34568878408306,3,1,Castello 3459,True
45.43686105516909,12.332650616769948,3,2,S. Polo 1175,False
45.43417500546363,12.334630283511904,3,2,"S. Marco 1841, Calle del Cappello Nero",False
45.433935004917565,12.33648543402316,3,1,S. Marco 1228,True
45.435303901187545,12.338974036923256,3,2,"S. Marco, Spadaria 687",False
45.435339213426914,12.334615337884188,3,2,"Campo Manin, San Marco, 4254",False
45.43402936812569,12.33349464406184,3,2,"S. Marco, 1925-A",False
45.43563642974157,12.335291841288525,3,2,S. Marco 4472,False
45.441114570332175,12.331205218633013,3,2,S. Croce 2073,False
45.44138373977024,12.330400507970404,3,1,S. Croce 1972,True
45.43542046950837,12.336654239786755,3,1,S. Marco 1016,True
45.44137606591961,12.33452535247202,3,1,Cannaregio 3912,True
45.44135046568847,12.333573859515152,3,1,Cannaregio 3825,True
45.43407163950396,12.331204432982345,3,2,S. Marco 3532,False
45.434072164552425,12.346310530521835,3,1,Castello 3734,True
45.436761192679846,12.337012842277176,3,1,San Marco 4844,True
45.44118571307548,12.333790923369968,3,2,CANNAREGIO 3841,False
45.43539757520176,12.335312896845398,3,3,S. Marco 4463,False
45.4356596,12.3385324,3,3,Mercerie S. Zulian 735,False
45.44006406692533,12.33894974861642,3,3,Cannar. 6052,False
45.433992960572446,12.337133288456046,3,2,S. Marco 79,False
45.44338463733693,12.330439131902333,3,3,Cannaregio 2069,False
45.43550236944222,12.348997187363636,3,2,Castello 2474,False
45.434078776029565,12.344544018590822,3,2,Castello 4154,False
45.44338580943033,12.324852527319676,3,2,Campo S. Geremia 312,False
45.441526662101005,12.33363862292886,3,3,Cannaregio 3822 A,False
45.44152846932572,12.33748820186204,3,2,Cann. 4684,False
45.43542660715561,12.342117731424237,3,3,"Castello, 4483",False
45.435733572968,12.336210982613569,3,2,S. Marco 4706,False
45.44145990987092,12.33436788088841,3,2,S. Felice 3883,False
45.435730107269954,12.338326791430571,3,2,S. Marco 702-733,False
45.43546064316817,12.32054913108036,3,2,Dorsoduro 3494,False
45.43571541979061,12.336755851379252,3,2,S. Marco 4690 A,False
45.43546589216963,12.3462328722639,3,1,Castello 3473,True
45.435718235381806,12.33314946461456,3,3,S. Marco 3981A,False
45.43401290689026,12.336310396673518,3,2,S. Marco 1610,False
45.4367801853294,12.328794546034894,3,2,S. Polo 2744,False
45.435692734740265,12.33670931812425,3,2,S. Marco 4690,False
45.43404679483529,12.331127220773118,3,3,"S. Stefano, 3531",False
45.435447086995495,12.3369965783699,3,1,S. Marco 1009,True
45.43544679862121,12.326573079872556,3,3,D. Duro 3888,False
45.43405111043946,12.33092307065165,3,2,S. Marco 3526,False
45.43400396818597,12.332554019133202,3,3,dolciumi e affini S. Marco 3575.,False
45.4354464553948,12.341617489261283,3,1,Castello 4363,True
45.434003802122135,12.33095898611859,3,2,San Marco 3528,False
45.44144689667087,12.326159111653128,3,1,Bocca di Piazza 1261.69,True
45.43548721908822,12.338408381882632,3,3,San Marco 256,False
45.435726008187174,12.339482645197023,3,2,San Marco 453,False
45.43550957570617,12.335272408168592,3,2,"Castello 4275, S. Marco 741-43",False
45.43398446993756,12.336379893355211,3,3," ""S. Marco 1182""",False
45.43533956878435,12.339872875570842,3,3,"Calle Larga S. Marco, 412-413",False
45.43554643913824,12.338686352474324,3,3,S. Marco 700,False
45.435360078876705,12.339974809273846,3,2,S. Marco 409,False
45.44323827398464,12.337565559398517,3,1,Cannaregio 4927,True
45.44121928385016,12.33847010951351,3,1,Riva del Carbon 4642,True
45.43412914988582,12.344129121883435,3,1,Castello 4156,True
45.44321816203409,12.331894723256374,3,2,Cannaregio 2325,False
45.435784823394464,12.344545119178632,3,2,Castello n. 3413 A,False
45.43535221922297,12.338967810604286,3,3,S. Marco 668,False
45.43554501474267,12.337313368187418,3,3,Venezia - Accademia 996,False
45.441078797443616,12.32496412173725,3,1,S. Croce 1206,True
45.43409367581382,12.329982190831783,3,1,S. Marco 3451,True
45.43563732183479,12.34544086123828,3,1,Castello 3312,True
45.435348298068774,12.342716290131484,3,1,Castello 4713,True
45.44000155545587,12.330613355407566,3,2,2096,False
45.43395382157604,12.357256270816668,3,1,Castello 344,True
45.441321974109016,12.333380930346124,3,1,Cannaregio 3828,True
45.43414940814682,12.331353105197769,3,3,S. Marco Calle dei Frati 3535,False
45.44317774607808,12.336601022009006,3,2,Cannaregio 4941,False
45.43580139577418,12.33473499542115,3,3,Salizada S. Luca 4150,False
45.435360934520546,12.348340301437467,3,2, Castello 2459,False
45.43546193402652,12.32693878174004,3,3,S. Tomà fond. Pescarìa 3895,False
45.435779568901616,12.32564570768982,3,3,D. Duro 3821,False
45.44012119538671,12.322544549642584,3,1,S. Simeone Piccolo 692,True
45.44008712322774,12.328260597333824,3,2,S. Croce 1609,False
45.44328065100015,12.329027621769104,3,3,"Castello 1771, Murano, Cannaregio 4659",False
45.43398194115828,12.33687894016575,3,1,"Campo Marin 1222, S. Marco, San Sanele #S5",True
45.43537869032965,12.336657208259478,3,2,S. Marco 1035,False
45.43682523695208,12.341866196357852,3,1,Castello 4855,True
45.44154659484234,12.322572813702104,3,2,Cannaregio 116,False
45.435376164040065,12.33679770515334,3,1,S. Marco 1014,True
45.43409639856361,12.320816215223736,3,2,D. Duro 2529,False
45.44154904616333,12.334107566313447,3,3,Cann. 3847,False
45.43410604182646,12.35908715788208,3,1,Via Poerio 64,True
45.44155797145488,12.333565025997247,3,1,Cannaregio 3822,True
45.435372818308416,12.336663968553507,3,3,S. Marco 1036,False
45.43536855197113,12.340013999241432,3,2,S. Marco 408,False
45.443265737578415,12.33196839792254,3,2,Cann. 2322,False
45.43673590255983,12.337257736484505,3,3,S. Marco 5016,False
45.4401208,12.3274238,3,2,Via Caneve 9,False
45.4432640865458,12.332404061513063,3,1,Cannaregio 2409,True
45.43421180953751,12.331606663809412,3,2,S. Marco 3820,False
45.43433127506711,12.357149711993651,3,1,Via Piave 112,True
45.43664312930037,12.339950272325584,3,2,Castello 5275,False
45.43496781048979,12.342102544757465,3,1,Castello 4625,True
45.44271185984292,12.324266619521463,3,2,Cannaregio 228,False
45.43496438528885,12.337114026848804,3,2,S. Marco 918-1282,False
45.43611424781276,12.327450658992074,3,2, S. Polo 2845,False
45.44070786501581,12.338869007964275,3,2,Cannaregio 5507,False
45.43496311641928,12.32653679206023,3,1,San Angelo 3880,True
45.4363842219347,12.342212645753763,3,1,Castello 4830,True
45.43496124539185,12.337162671366093,3,3,S. Marco 932,False
45.436115711395566,12.32773224562797,3,3,"S. Tomà 2821, 2805",False
45.43495754694202,12.34815921244479,3,1,Castello 3878,True
45.43495393733349,12.335384240091036,3,3,San Marco 4382 A,False
45.434951463603035,12.335268649765869,3,3,S. Marco 4357-58,False
45.440453198581814,12.33104108962674,3,2,S. Croce 2189-A,False
45.43459409594555,12.325874595581848,3,2,Dorsoduro 3254,False
45.43613424983701,12.342438465106028,3,2,Castello n. 4755,False
45.44216161477202,12.333853576419193,3,1,Cann. 3618,True
45.43460034605656,12.332435285676324,3,2,S. Marco 3630,False
45.43614155399818,12.348397913335852,3,1,Castello 2679,True
45.44216965738659,12.34037768248735,3,1,Cannaregio 5158-C,True
45.43614812152009,12.327377208239533,3,2,S. Polo 2846,False
45.44265976713228,12.3404119431086,3,2,Cannaregio 5082,False
45.43492813204437,12.342970707418132,3,1,Castello 4696,True
45.43615382814044,12.33767733352,3,2,S. Marco 720,False
45.43635505032609,12.329752581065785,3,1,S. Polo 2049,True
45.44264064912536,12.330518587130612,3,3,Cann. 2138,False
45.43491206442402,12.337176267003477,3,1,S. Marco 915,True
45.43638755287155,12.334529202017226,3,1,S. Luca 4179,True
45.440443643361455,12.327186214821284,3,1,S. Croce 1461,True
45.43616823650891,12.32253533739464,3,1,D. Duro 3593,True
45.43611249073141,12.348343924943876,3,1,Castello 2677,True
45.43643201843939,12.323264397450236,3,2,S. Croce 35,False
45.43605440865518,12.33544943302927,3,2,S. Luca 4580,False
45.43503292721685,12.333148244182436,3,1,S. Marco 4003,True
45.44277127899101,12.336755392951856,3,3,Cann. 4132,False
45.43502884179486,12.342010380087268,3,1,Castello 4518,True
45.44040344917209,12.325000015604326,3,1,S. Croce 975,True
45.434536880464776,12.33701285553349,3,1,San Marco 1099-A,True
45.42489734963531,12.337935708161089,3,1,Giudecca 923,True
45.43453837287546,12.333239715647682,3,1,S. Marco 3661,True
45.43607176474448,12.337733857704116,3,2,S. Marco 717,False
45.436075956175806,12.33811805727959,3,3,S. Marco 569-64,False
45.43500607357195,12.34163559992634,3,2,Castello 4522,False
45.43500350956839,12.335433670241502,3,1,S. Marco 4388,True
45.43608677711174,12.336770682938733,3,2,S. Marco 4869-A,False
45.43500013671954,12.333266287574554,3,1,S. Marco 3721,True
45.434547420430135,12.33415091549839,3,2,San Marco 1879,False
45.43608902824289,12.337702312498037,3,2,San Marco 718,False
45.43454905769034,12.34635120662543,3,1,Castello 3725,True
45.4364013405797,12.337510438906302,3,1,"S. Marco Mercerie, S. Salvador numero 4967",True
45.4349849,12.3407062,3,3,Ponte Canonica 4310,False
45.43609533608211,12.342531648065146,3,2,Castello 4924,False
45.43498142147588,12.330692836107064,3,3,S. Angelo 3886,False
45.43456785265373,12.332375406613608,3,1,S. Marco 3629,True
45.43498134182569,12.347029968148355,3,2,Castello 3545,False
45.43497630730338,12.33128231279939,3,3,San Marco 3845,False
45.44048393018183,12.329833967456237,3,1,S. Croce 1996,True
45.43617388584738,12.32422295063122,3,2,Zattere 66,False
45.43643568781545,12.339514003300652,3,2,Castello 5356,False
45.44253476621377,12.337430338831537,3,1,Cannaregio 4821,True
45.434823886347665,12.346042591718213,3,1,Castello 3623,True
45.43481973225842,12.33601564020494,3,2,S. Marco 1746,False
45.442375772792374,12.337277341707496,3,2,S. Apostoli 4807,False
45.44052792563712,12.328047193226466,3,2,S. Croce 1657,False
45.43623888157211,12.338586354919183,3,2,S. Marco 538,False
45.434709813424114,12.3388033559681,3,2,San Marco 144,False
45.43480446865803,12.336813495278037,3,2,S. Marco 1093,False
45.442396390271,12.339597086511532,3,3,Calle Stagneri 5238 • telef 20227,False
45.43478749237936,12.345054336431865,3,2,"Bragora, Calle della Pietà (vicino il cinema Savona) 3696",False
45.43624758800302,12.339679729447749,3,2,5322,False
45.43624759006387,12.34455302271461,3,1,Castello 3392,True
45.43625284780427,12.325602880168598,3,2,S. Polo. 3143,False
45.436253395954935,12.342389747019928,3,2, Castello 4919-21,False
45.43476711069445,12.338026349964448,3,3,S. Marco 875,False
45.44247388136811,12.32401785897138,3,2,Cannaregio 189,False
45.43626015315164,12.33487563853994,3,2,S. Marco 4601,False
45.43626215924176,12.337489155915971,3,2,S. Marco 4944,False
45.43473467540521,12.331353910169968,3,1,S. Marco 3848,True
45.4347354282294,12.32952961430044,3,3,S. Marco 3384,False
45.442441756964605,12.3317867367798,3,3,Cannaregio 2202-03,False
45.43626605255792,12.344246092545148,3,3,"S. Trovato, Palazzo Giustinian, Castello 5032",False
45.43473776841955,12.3375960060581,3,1,S. Marco 834,True
45.436276980781074,12.347442431116889,3,1,Castello 3212,True
45.4424484394043,12.323971034058616,3,2,Cannar. 185,False
45.43627484794938,12.340204491029228,3,1,Castello 5295,True
45.43469357404563,12.338766904071305,3,3,Via Molino 143,False
45.434828511396546,12.346373100505264,3,2,Castello 3613,False
45.44221316788288,12.324016223310236,3,1,Cannaregio 180,True
45.434832894040554,12.359530339889654,3,1,Castello 71,True
45.43490114838014,12.34184279305774,3,1,Castello 4618,True
45.43489776048976,12.341502210447032,3,2,Castello 4237 A,False
45.44221926337302,12.33929536830952,3,1,SS. Apostoli 5247,True
45.43489551446723,12.347064145217596,3,3,Castello 3600 C,False
45.44063593996567,12.330932680574078,3,2,S. Croce 2086.,False
45.43618310662337,12.329015834575252,3,1,S. Polo 2766,True
45.44227564817815,12.335466698759092,3,1,Cannaregio 4088,True
45.43464199174526,12.337915371296084,3,2,S. Marco 859,False
45.4425941854777,12.324070687157883,3,3,Cannaregio 223-B,False
45.43633718748239,12.325603426452778,3,1,S. Polo 3129,True
45.44062355425608,12.337255807042162,3,2,Cann. 4491,False
45.44229468855695,12.336056826865631,3,2, Cannareggio 4025,False
45.43486694493569,12.34128041584303,3,1,Castello 4281,True
45.43466176841819,12.34970688267127,3,1,Castello 2389,True
45.43621640876546,12.339822788181484,3,2,Castello 5325,False
45.43466872403273,12.33307948945609,3,1,S. Marco 3658,True
45.440600020489896,12.33833903577942,3,3,San Canziano 4502,False
45.43485705401514,12.34183716866396,3,2,Castello 4616,False
45.44058873743017,12.326268741648304,3,1,S. Croce 1394,True
45.43485300750272,12.34791677984947,3,1,Castello 3886,True
45.43631099079783,12.340712757444992,3,2,Castello 4424,False
45.43622725392704,12.325584111141314,3,1,S. Polo 3144,True
45.43484394978876,12.33288894511334,3,3,S. Marco 3728,False
45.43623076650475,12.318113119185258,3,3,S. Croce D. Duro 360,False
45.436307650942275,12.334610774281463,3,2,S. Marco 4618,False
45.43643536324197,12.337095919425856,3,2,S. Marco 4862,False
45.4364388265293,12.323007879354437,3,1,Lido Via Malamocco 41,True
45.44099431567905,12.337462102886766,3,2," ""Rio Terra SS. Apostoli 4623""",False
45.435906820408114,12.32542087317722,3,2,Crose'a S. Pantalon n. 3955-56,False
45.43519718119465,12.334088616155148,3,2,"S, Marco 4233",False
45.43660000912726,12.33699164728623,3,2,"S. Marco, 4958",False
45.43591756380461,12.335487770937132,3,2,S. Luca 4571,False
45.440233094320014,12.32087386717046,3,1,S. Croce 21,True
45.43430464355021,12.32803507605931,3,2,Campo S. Stefano 3315*,False
45.442996153142346,12.339729463585494,3,2,Cannaregio 5102,False
45.43518696297669,12.344571653307542,3,2,Castello 3691,False
45.44023594827137,12.336798170609974,3,2,SS. Apostoli 4460,False
45.43592192057803,12.338003955905886,3,2,S. Marco 710,False
45.44023688369251,12.340898259732098,3,2,Cann. 6359-E,False
45.44024138149084,12.331547917208898,3,2,S. Croce 2257,False
45.43433091325882,12.32398408732372,3,1,D. Duro 3004,True
45.435924683206025,12.325286396799504,3,2,Dorsoduro 3813,False
45.4351822482213,12.340128768825638,3,2,S. Marco num. 322,False
45.4343375,12.3469851,3,3,- San Giovanni in Bragora,False
45.435177476184506,12.341432925533034,3,2,Castello 4355,False
45.43433922507761,12.337939686092955,3,2,S. Marco 119-20,False
45.44183490476857,12.334482588106606,3,2,Cann. 3859,False
45.43435021422416,12.336102164623162,3,2,S. Marco 1134,False
45.43435092656819,12.329605010571298,3,2,S. Marco 3358,False
45.435926661421185,12.335985443935089,3,3,"S. Marco, 4715",False
45.440924905535795,12.331863565365127,3,2,S. Croce 2211,False
45.44025933490545,12.330072104262207,3,1,S. Croce 2037,True
45.44026034161662,12.33023247998664,3,1,S. Croce 2043,True
45.435165073460034,12.336953765656396,3,3,S. Marco 922,False
45.43590816384713,12.348009327951008,3,1,S. Martino 2635,True
45.434288848229976,12.33148932781504,3,1,S. Marco 3821,True
45.43436543175128,12.341776611728346,3,1,Castello 4549,True
45.43520559920756,12.345386317668524,3,1,Castello 3674,True
45.4430854,12.3385547,3,3,"S. Marco 2345-A, S. Luca 4149",False
45.43423304024908,12.331669814350548,3,2,"S. Marco, 3819",False
45.436642622651355,12.334747760770018,3,1,S. Marco 4632,True
45.44099256424528,12.325218775736763,3,2,S. Croce 1221,False
45.44170914268632,12.339147814326765,3,3,"Via Lecchi 9, Cannaregio 5262",False
45.435854557553206,12.34298423314078,3,3,4951,False
45.43586141086992,12.335083247622832,3,2,S. Marco 4591,False
45.43586778650505,12.339020838978888,3,2,S. Marco 490,False
45.43525504454274,12.33851909287908,3,2,S. Marco 219,False
45.435875393624265,12.343602915575682,3,2,"Castello, 4979",False
45.43524656623441,12.335540565467255,3,2,S. Luca 4428,False
45.44096145711472,12.336574536483722,3,2,Cann. 4555,False
45.435883534399515,12.348227508890538,3,1,Castello 2625,True
45.43523437683585,12.340323361265124,3,2,S. Marco 337,False
45.44177111138433,12.33921369885535,3,2,5261,False
45.43588390696109,12.344260711393352,3,1,Castello 4988,True
45.441773500485944,12.334816722882517,3,2,Cann. 3904,False
45.43522275634081,12.340118217275291,3,2,S. Marco 344,False
45.43589767981646,12.32645772925058,3,1,S. Polo 2925,True
45.43521170764929,12.34162172005862,3,1,Castello 4359,True
45.43661261868397,12.331335853979496,3,2,S. Polo 1429-B,False
45.435210581335454,12.32721196187148,3,1,S. Marco 3905,True
45.43660828406222,12.324118638683265,3,1,Via Cappuccina 75,True
45.4352066133589,12.323943244686124,3,3,Dorsoduro 3683,False
45.44179759969618,12.327170945499605,3,1,S. Croce 1322,True
45.43516233006383,12.323666693086595,3,3,"San Angelo 3670, Magazzino: D. Duro 2405.",False
45.441844026664135,12.322908216381103,3,3,Cannaregio 125,False
45.435040276528454,12.331631793073916,3,1,S. Angelo 3838,True
45.44031153760261,12.337227907557155,3,1,Cannaregio 4471,True
45.442900531001214,12.337622106699447,3,1,Cannaregio 4925,True
45.44193185558952,12.33853094750322,3,3, SS. Apostoli 4774,False
45.43445607914029,12.33820950948644,3,2,S. Marco 126,False
45.44032508915016,12.330130312463217,3,1,S. Croce 2048,True
45.43445684022621,12.329700641075233,3,2,San Marco 3360,False
45.43445981896295,12.335509882260848,3,1,San Marco 1801,True
45.44193929491948,12.32578381978306,3,3,S. Croce 1294,False
45.43446086731492,12.342895238403097,3,2,S. Zaccaria 4685,False
45.436473991575205,12.334480901117876,3,3,"Calle dei Carboni 4177, S. Marco 3384",False
45.43600802008191,12.335073810947272,3,2,S. Marco 4595,False
45.43647087038574,12.342146160007031,3,2,"Castello, S. Filippo è Giacomo 4833",False
45.43601343975043,12.326552891023194,3,1,S. Polo 2926,True
45.44197822789804,12.337818094716448,3,2,Cannaregio 4800,False
45.435083264700744,12.341033722213254,3,3,"Castello, 4323",False
45.43508297157063,12.337033696639397,3,1,S. Marco 926,True
45.43507427076221,12.337630933369937,3,1,S. Marco 818,True
45.43448402190332,12.334205034909017,3,3,San Marco 1878,False
45.434484461786624,12.32996190272723,3,2,S. Marco 3393,False
45.44282647566333,12.335146906948504,3,3,Cannaregio 3752,False
45.43507364832292,12.331427059512452,3,1,S. Marco 3841,True
45.43506940509412,12.338680274985652,3,3,S. Marco 268,False
45.44081374209536,12.335744204440273,3,2,S. Apostoli 4326,False
45.43603163499547,12.32547801908856,3,2,S. Pantalone 3961,False
45.43505510717805,12.341024555561264,3,2,Castello 4294,False
45.435047037310795,12.339017852806377,3,3,"S. Marco, 285",False
45.4364942,12.3421463,3,3,Ruga Giuffa 4773,False
45.43444249108838,12.337077233578391,3,3,S. Marco 1107A,False
45.43437026694572,12.338006910847009,3,1,S. Marco 120,True
45.44030688057033,12.324594851909904,3,1,S. Croce 908,True
45.43594618310934,12.33449918112714,3,2,S. Marco 4127,False
45.43594975928447,12.346043226593384,3,1,Castello 3291,True
45.4359529028084,12.337324006413212,3,2,S. Marco 4892,False
45.43514186221729,12.333702668086772,3,2,S. Marco 3718 A,False
45.44090502021996,12.339527950215029,3,1,Cannaregio 5478,True
45.436527946542135,12.337586768740143,3,1,San Marco 4995,True
45.43595553558912,12.341059829973512,3,2,S. Zaccaria 4400,False
45.44089144467651,12.328513351821496,3,1,S. Croce 1762,True
45.440284019222936,12.335472296393354,3,3,Cann. 4389,False
45.43439122947405,12.330162132779874,3,3,"S. Marco, 3427",False
45.43512991468384,12.33539339979711,3,1,S. Marco 4376,True
45.43597053957084,12.337919960215958,3,2,S. Marco 712,False
45.4351269,12.3425764,3,3,"Campo S. Provolo, 4706",False
45.44187545485448,12.332913039428172,3,2,Cannaregio 3682,False
45.436522385706546,12.319503102342734,3,1,S. Croce 371,True
45.434398798305025,12.33602444422103,3,3,S. Marco 1692,False
45.43512073271262,12.33512926080786,3,1,S. Luca 4344,True
45.441903691418645,12.33361694751535,3,2,Cann. 3644,False
45.436519373387,12.342145937078351,3,1,Castello 4886-86,True
45.43598438930921,12.33782115355981,3,1,S. Marco 727,True
45.43442964373777,12.337132185743458,3,1,S. Marco 1103,True
45.43511022911728,12.335936068460809,3,2,S. Marco 4423 B,False
45.43599033124829,12.347325824366065,3,2,3263,False
45.43443192292688,12.33647585014527,3,3,San Marco 1165-A,False
45.43650842124017,12.316720027963504,3,1,Santa Croce 423,True
45.42412672807095,12.338978597465596,3,2,"""Giudecca, Calle Michelangelo 945""",False
45.43372672016787,12.336601666730646,3,1,S. Marco 1278,True
45.43389409458898,12.335702413222226,3,1,S. Marco 1617,True
45.4375564060627,12.336987901010692,3,1,S. Marco 5307,True
45.43068030673204,12.321811423692369,3,1,Zattere 1485-B,True
45.43285058239008,12.331901139074596,3,1,S. Marco 2624,True
45.43285686652688,12.355731794321215,3,3,Castello 1847,False
45.43913558929163,12.326012531362988,3,2,S. Croce 851,False
45.43912223098921,12.333196004529228,3,3,S. Polo 855,False
45.43751157225323,12.328440127318585,3,2,S. Polo 2644,False
45.437510963945506,12.348976071080696,3,2,Castello 2721,False
45.43966014781044,12.33013987324647,3,1,S. Croce 2125,True
45.445921841057576,12.330276498736035,3,3,"Azienda appalti. cartelli stradali, Cannaregio 3319",False
45.432870021307615,12.33390066237526,3,1,S. Marco 2404,True
45.43750545847515,12.33826450277664,3,1,"Castello, S. Lio, 5578",True
45.43287454013353,12.32830756012673,3,3,S. Marco 3063,False
45.43966836354326,12.3255552137917,3,2,S. Croce 987,False
45.43289075708246,12.333035526347164,3,3,S. Marco Ponte delle Ostperte 2533,False
45.437493765336825,12.340212336373174,3,1,S. Maria Formosa 5843,True
